LineId,LogId,Node,Component,State,Time,Flag,Content,template,template_num
209,286137,node-D0,clusterfilesystem,clusterfilesystem.no_server,1134669644,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage832,"['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>']",E22
210,286151,node-D0,clusterfilesystem,clusterfilesystem.no_server,1134669644,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage531,"['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>']",E22
211,327002,node-D0,clusterfilesystem,clusterfilesystem.no_server,1140098601,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage321,"['clusterfilesystem:', 'there', 'is', 'no', 'server', 'for', 'serverfilesystem', 'domain', ' <*>']",E22
212,365140,node-69,unix.hw,net.niff.down,1085075228,1,NIFF: node node-69 detected a failed network connection on network 5.5.224.0 via interface alt0,"['niff:', 'node', ' <*>', 'detected', 'a', 'failed', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0']",E24
213,401608,node-162,unix.hw,net.niff.down,1142550442,1,NIFF: node node-162 detected a failed network connection on network 5.5.224.0 via interface alt0,"['niff:', 'node', ' <*>', 'detected', 'a', 'failed', 'network', 'connection', 'on', 'network', '5.5.224.0', 'via', 'interface', 'alt0']",E24
214,180537,node-D0,clusterfilesystem,fdmn.panic,1131228351,1,ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,"['serverfilesystem:', 'an', 'serverfilesystem', 'domain', 'panic', 'has', 'occurred', 'on', 'storage442']",E23
215,268543,Interconnect-0N00,switch_module,fan,1119372267,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
216,268265,Interconnect-0N00,switch_module,fan,1119290224,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
217,292663,Interconnect-0N00,switch_module,fan,1121581239,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
218,291810,Interconnect-0N00,switch_module,fan,1121525534,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
219,289739,Interconnect-0N00,switch_module,fan,1121303273,1,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),"['fan', 'speeds', '(', ' <*>', '3534', ' <*>', ' <*>', ' <*>', '3479', ')']",E29
220,327293,Interconnect-0N00,switch_module,fan,1123408044,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
221,26132,Interconnect-0N00,switch_module,fan,1124831967,1,Fan speeds ( 3552 3534 3375 11637 3515 3479 ),"['fan', 'speeds', '(', ' <*>', '3534', ' <*>', ' <*>', ' <*>', '3479', ')']",E29
222,37743,Interconnect-0N00,switch_module,fan,1125827345,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
223,37524,Interconnect-0N00,switch_module,fan,1125819002,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
224,36180,Interconnect-0N00,switch_module,fan,1125718237,1,Fan speeds ( 3552 3534 3375 4245 3515 3479 ),"['fan', 'speeds', '(', ' <*>', '3534', ' <*>', ' <*>', ' <*>', '3479', ')']",E29
225,35581,Interconnect-0N00,switch_module,fan,1125706262,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
226,35374,Interconnect-0N00,switch_module,fan,1125677285,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
227,34697,Interconnect-0N00,switch_module,fan,1125668027,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
228,34204,Interconnect-0N00,switch_module,fan,1125664672,1,Fan speeds ( 3552 3534 3375 4470 3515 3479 ),"['fan', 'speeds', '(', ' <*>', '3534', ' <*>', ' <*>', ' <*>', '3479', ')']",E29
229,34116,Interconnect-0N00,switch_module,fan,1125660960,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
230,33940,Interconnect-0N00,switch_module,fan,1125651957,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
231,33385,Interconnect-0N00,switch_module,fan,1125557358,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
232,33086,Interconnect-0N00,switch_module,fan,1125545019,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
233,45567,Interconnect-0N00,switch_module,fan,1126010536,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
234,45526,Interconnect-0N00,switch_module,fan,1126010284,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
235,45496,Interconnect-0N00,switch_module,fan,1126001523,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
236,45232,Interconnect-0N00,switch_module,fan,1125974682,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
237,44885,Interconnect-0N00,switch_module,fan,1125968635,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
238,44792,Interconnect-0N00,switch_module,fan,1125967289,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
239,44437,Interconnect-0N00,switch_module,fan,1125958618,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
240,44077,Interconnect-0N00,switch_module,fan,1125942184,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
241,43807,Interconnect-0N00,switch_module,fan,1125941020,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
242,43763,Interconnect-0N00,switch_module,fan,1125940778,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
243,43379,Interconnect-0N00,switch_module,fan,1125938946,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
244,43219,Interconnect-0N00,switch_module,fan,1125938127,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
245,42827,Interconnect-0N00,switch_module,fan,1125936247,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
246,42774,Interconnect-0N00,switch_module,fan,1125935993,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
247,42301,Interconnect-0N00,switch_module,fan,1125933864,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
248,42057,Interconnect-0N00,switch_module,fan,1125932744,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
249,41384,Interconnect-0N00,switch_module,fan,1125929387,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
250,41142,Interconnect-0N00,switch_module,fan,1125922192,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
251,41066,Interconnect-0N00,switch_module,fan,1125920701,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
252,40628,Interconnect-0N00,switch_module,fan,1125915215,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
253,40627,Interconnect-0N00,switch_module,fan,1125915213,1,Fan speeds ( 3552 3534 3375 4166 3515 3479 ),"['fan', 'speeds', '(', ' <*>', '3534', ' <*>', ' <*>', ' <*>', '3479', ')']",E29
254,40365,Interconnect-0N00,switch_module,fan,1125913604,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
255,40096,Interconnect-0N00,switch_module,fan,1125911516,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
256,39347,Interconnect-0N00,switch_module,fan,1125873598,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
257,104906,Interconnect-0N00,switch_module,fan,1128271361,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
258,104883,Interconnect-0N00,switch_module,fan,1128271267,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
259,121157,Interconnect-0N00,switch_module,fan,1129314010,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
260,120901,Interconnect-0N00,switch_module,fan,1129307838,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
261,120373,Interconnect-0N00,switch_module,fan,1129295995,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
262,120348,Interconnect-0N00,switch_module,fan,1129295109,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
263,119419,Interconnect-0N00,switch_module,fan,1129159678,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
264,119213,Interconnect-0N00,switch_module,fan,1129157128,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
265,119202,Interconnect-0N00,switch_module,fan,1129156854,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
266,119142,Interconnect-0N00,switch_module,fan,1129155779,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
267,119082,Interconnect-0N00,switch_module,fan,1129155045,1,Fan speeds ( 3552 3534 3375 4530 3515 3479 ),"['fan', 'speeds', '(', ' <*>', '3534', ' <*>', ' <*>', ' <*>', '3479', ')']",E29
268,118806,Interconnect-0N00,switch_module,fan,1129150679,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
269,117431,Interconnect-0N00,switch_module,fan,1128907389,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
270,117146,Interconnect-0N00,switch_module,fan,1128901378,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
271,116927,Interconnect-0N00,switch_module,fan,1128899272,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
272,116705,Interconnect-0N00,switch_module,fan,1128888604,1,Fan speeds ( 3552 3534 3375 4192 3515 3479 ),"['fan', 'speeds', '(', ' <*>', '3534', ' <*>', ' <*>', ' <*>', '3479', ')']",E29
273,116664,Interconnect-0N00,switch_module,fan,1128887986,1,Fan speeds ( 3552 3534 3375 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
274,236285,Interconnect-0N00,switch_module,fan,1132421073,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
275,243687,Interconnect-0N00,switch_module,fan,1132558950,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
276,260011,Interconnect-0N00,switch_module,fan,1133183830,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
277,259847,Interconnect-0N00,switch_module,fan,1133182195,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
278,259763,Interconnect-0N00,switch_module,fan,1133181426,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
279,259536,Interconnect-0N00,switch_module,fan,1133178458,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
280,259457,Interconnect-0N00,switch_module,fan,1133177775,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
281,259180,Interconnect-0N00,switch_module,fan,1133174442,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
282,259133,Interconnect-0N00,switch_module,fan,1133174185,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
283,259101,Interconnect-0N00,switch_module,fan,1133174025,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
284,258955,Interconnect-0N00,switch_module,fan,1133173381,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
285,258413,Interconnect-0N00,switch_module,fan,1133169111,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
286,258185,Interconnect-0N00,switch_module,fan,1133168036,1,Fan speeds ( 3552 3534 3391 4299 3515 3479 ),"['fan', 'speeds', '(', ' <*>', '3534', ' <*>', ' <*>', ' <*>', '3479', ')']",E29
287,257965,Interconnect-0N00,switch_module,fan,1133166706,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
288,257953,Interconnect-0N00,switch_module,fan,1133166616,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
289,257691,Interconnect-0N00,switch_module,fan,1133165477,1,Fan speeds ( 3552 3534 3391 **** 3515 3479 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
290,349086,Interconnect-0N00,switch_module,fan,1140616724,1,Fan speeds ( 3552 3552 3391 **** 3515 3497 ),"['fan', 'speeds', '(', ' <*>', ' <*>', ' <*>', '**', '**', ' <*>', ' <*>', ')']",E27
