LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,template,template_num
55,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:19.050,2931,INFO,nova.compute.manager,req-c53a921a-16c7-422e-8c9d-c922a720d047 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] Took 0.48 seconds to deallocate network for instance.,"['[instance:', ' <*>', 'took', '0', ' <*>', 'seconds', 'to', 'deallocate', 'network', 'for', 'instance']",E64
56,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:20.106,25746,INFO,nova.osapi_compute.wsgi.server,req-750a3ab2-0fba-499a-bad0-f8584e777993 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1072969","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
57,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:20.345,2931,WARNING,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Unknown base file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['unknown', 'base', 'file:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E52
58,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:20.346,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removable base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['removable', 'base', 'files:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E53
59,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:20.349,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Removing base or swap file: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['removing', 'base', 'or', 'swap', 'file:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E12
60,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:21.067,25746,INFO,nova.api.openstack.wsgi,req-0b851395-2895-44b9-8265-a27d0bb52910 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,HTTP exception thrown: No instances found for any event,"['http', 'exception', 'thrown:', 'no', 'instances', 'found', 'for', 'any', 'event']",E66
61,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:21.069,25746,INFO,nova.osapi_compute.wsgi.server,req-0b851395-2895-44b9-8265-a27d0bb52910 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 404 len: 296 time: 0.0793190","['10', '1', '1', '1', '""post', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E1
62,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:30.788,25746,INFO,nova.osapi_compute.wsgi.server,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""POST /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1"" status: 202 len: 733 time: 0.6686139","['10', '1', '1', '1', '""post', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E1
63,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:30.979,25746,INFO,nova.osapi_compute.wsgi.server,req-97738e9d-8df6-4948-89f0-afcd17e1f899 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1901591","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
64,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.092,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU","['[instance:', ' <*>', 'attempting', 'claim:', 'memory', '2048', 'mb', 'disk', '20', 'gb', 'vcpus', '1', 'cpu']",E47
65,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.093,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total memory: 64172 MB, used: 512.00 MB","['[instance:', ' <*>', 'total', 'memory:', '64172', 'mb', 'used:', '512', '00', 'mb']",E59
66,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.093,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] memory limit: 96258.00 MB, free: 95746.00 MB","['[instance:', ' <*>', 'memory', 'limit:', '96258', '00', 'mb', 'free:', '95746', '00', 'mb']",E70
67,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.094,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total disk: 15 GB, used: 0.00 GB","['[instance:', ' <*>', 'total', 'disk:', '15', 'gb', 'used:', '0', '00', 'gb']",E60
68,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.094,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] disk limit not specified, defaulting to unlimited","['[instance:', ' <*>', 'disk', 'limit', 'not', 'specified', 'defaulting', 'to', 'unlimited']",E67
69,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.095,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Total vcpu: 16 VCPU, used: 0.00 VCPU","['[instance:', ' <*>', 'total', 'vcpu:', '16', 'vcpu', 'used:', '0', '00', 'vcpu']",E61
70,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.095,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] vcpu limit not specified, defaulting to unlimited","['[instance:', ' <*>', 'vcpu', 'limit', 'not', 'specified', 'defaulting', 'to', 'unlimited']",E68
71,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.127,2931,INFO,nova.compute.claims,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Claim successful,"['[instance:', ' <*>', 'claim', 'successful']",E54
72,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:31.162,25746,INFO,nova.osapi_compute.wsgi.server,req-e0e308c0-7fe0-4d30-a7ec-07972df0447c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1796741","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
73,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:31.359,25746,INFO,nova.osapi_compute.wsgi.server,req-84a068e2-7bf3-4fbf-b480-f41b090acc76 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/96abccce-8d1f-4e07-b6d1-4b2ab87e23b4 HTTP/1.1"" status: 200 len: 1708 time: 0.1917260","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
74,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:31.699,2931,INFO,nova.virt.libvirt.driver,req-6a763803-4838-49c7-814e-eaefbaddee9d 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] Creating image,"['[instance:', ' <*>', 'creating', 'image']",E55
75,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:32.738,25746,INFO,nova.osapi_compute.wsgi.server,req-7a0b0b1d-c0a6-4b5e-b136-946e4779c49e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.3730500","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
76,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:32.974,2931,INFO,nova.compute.manager,-,[instance: b9000564-fe1a-409b-b8cc-1e88b294cd1d] VM Stopped (Lifecycle Event),"['[instance:', ' <*>', 'vm', 'stopped', '(lifecycle', 'event)']",E13
77,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:33.009,25746,INFO,nova.osapi_compute.wsgi.server,req-37a1da35-0d55-4c2e-8689-a9c75f3d4f51 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2672291","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
78,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:34.280,25746,INFO,nova.osapi_compute.wsgi.server,req-e0346c36-c199-4fb3-805c-30036a6a6bb8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2643161","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
79,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:34.547,25746,INFO,nova.osapi_compute.wsgi.server,req-f1971a67-cc91-4a21-af01-43fcb2b23f5f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2641511","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
80,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:35.832,25746,INFO,nova.osapi_compute.wsgi.server,req-7ee56f12-b2ee-4eec-a767-d06435b1b2c6 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2796621","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
81,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:36.095,25746,INFO,nova.osapi_compute.wsgi.server,req-e5a94766-dd02-47b2-8ee8-27d1f873a57c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2579432","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
82,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:37.363,25746,INFO,nova.osapi_compute.wsgi.server,req-63dbb4ce-0c2f-4bdc-a33a-5d6828cbba7a 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2629061","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
83,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:37.618,25746,INFO,nova.osapi_compute.wsgi.server,req-80cf4c1c-dbce-4ad2-87df-2d1c410694d1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2494071","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
84,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:38.922,25746,INFO,nova.osapi_compute.wsgi.server,req-f309f43f-4929-4345-92bf-d85babef55fd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2974470","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
85,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:39.193,25746,INFO,nova.osapi_compute.wsgi.server,req-31312dd3-0875-43e3-a6c5-5869e0c7e953 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2665739","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
86,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:40.459,25746,INFO,nova.osapi_compute.wsgi.server,req-dd5eea8f-ecd9-481e-aa07-ada6bea727cc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2614441","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
87,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:40.721,25746,INFO,nova.osapi_compute.wsgi.server,req-9f55f8ef-5f3f-4087-9a62-af37a1d6ba75 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2563009","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
88,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:42.001,25746,INFO,nova.osapi_compute.wsgi.server,req-7510d7d3-bc52-4241-93ea-b03036f20981 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2748721","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
89,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:42.271,25746,INFO,nova.osapi_compute.wsgi.server,req-c6700d4f-9ed4-4baf-9ac9-ad0e7f66f155 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2646890","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
90,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:43.537,25746,INFO,nova.osapi_compute.wsgi.server,req-b2aa258b-dbc8-4979-8029-ca24828e3c80 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2596920","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
91,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:43.801,25746,INFO,nova.osapi_compute.wsgi.server,req-f6148ee1-e3f6-4bb3-a200-847fd8486d77 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2600410","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
92,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:44.514,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Started (Lifecycle Event),"['[instance:', ' <*>', 'vm', 'started', '(lifecycle', 'event)']",E4
93,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:44.582,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] VM Paused (Lifecycle Event),"['[instance:', ' <*>', 'vm', 'paused', '(lifecycle', 'event)']",E14
94,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:44.697,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 96abccce-8d1f-4e07-b6d1-4b2ab87e23b4] During sync_power_state the instance has a pending task (spawning). Skip.,"['[instance:', ' <*>', 'during', 'sync_power_state', 'the', 'instance', 'has', 'a', 'pending', 'task', '(spawning)', 'skip']",E45
95,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:45.080,25746,INFO,nova.osapi_compute.wsgi.server,req-437ba7af-f981-4699-819a-700389a00f34 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2730091","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
96,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:45.249,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,"['image', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', 'at', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742):', 'checking']",E48
97,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:45.250,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage","['image', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', 'at', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742):', 'in', 'use:', 'on', 'this', 'node', '1', 'local', '0', 'on', 'other', 'nodes', 'sharing', 'this', 'instance', 'storage']",E49
98,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:45.356,25746,INFO,nova.osapi_compute.wsgi.server,req-8ce73885-a9a6-4631-8b4e-5ff2c1b6f9ee 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2709410","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
99,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:45.444,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,"['active', 'base', 'files:', '/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']",E50
100,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:46.634,25746,INFO,nova.osapi_compute.wsgi.server,req-60c3da91-bd1c-4693-991e-fa3580fa22c2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2722521","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
101,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:46.894,25746,INFO,nova.osapi_compute.wsgi.server,req-410ed8a3-3cb0-47ca-920a-653be17f284e 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2555740","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
102,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:48.329,25746,INFO,nova.osapi_compute.wsgi.server,req-2d4c68d5-0961-4f37-8cc3-ceb9268e1419 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4287961","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
103,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:48.577,25746,INFO,nova.osapi_compute.wsgi.server,req-177f6889-979d-4f28-94cc-c911dfd47a30 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2432280","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
104,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:49.831,25746,INFO,nova.osapi_compute.wsgi.server,req-f632ae73-7d87-49f4-bdbf-3a0f06d197ed 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2486479","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
105,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:00:50.096,25746,INFO,nova.osapi_compute.wsgi.server,req-ec90bc75-c4b2-4022-a072-9c9aa8fd7fc5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2611251","['10', '1', '1', '1', '""get', ' <*>', 'http/1', '1""', 'status:', ' <*>', 'len:', ' <*>', 'time:', '0', ' <*>']",E0
106,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:00:50.142,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,"['image', '0673dd71-34c5-4fbb-86c4-40623fbe45b4', 'at', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742):', 'checking']",E48
