LineId,Time,Component,Pid,Content,template,template_num
180,20171223-22:15:43:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7031##548365##8661##14546##27187968,"['settodaytotaldetailsteps', ' <*>']",E2
181,20171223-22:15:43:677,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127289,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
182,20171223-22:15:43:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
183,20171223-22:15:43:679,Step_StandReportReceiver,30002312,REPORT : 7031 5020 150604 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
184,20171223-22:15:43:850,Step_LSC,30002312,onStandStepChanged 3604,"['onstandstepchanged', ' <*>']",E0
185,20171223-22:15:43:861,Step_LSC,30002312,onExtend:1514038544000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
186,20171223-22:15:44:152,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7031##548365##8661##14546##27187968,"['gettodaytotaldetailsteps', ' <*>']",E1
187,20171223-22:15:44:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7032##548365##8661##14641##27188471,"['settodaytotaldetailsteps', ' <*>']",E2
188,20171223-22:15:44:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127311,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
189,20171223-22:15:44:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
190,20171223-22:15:44:170,Step_StandReportReceiver,30002312,REPORT : 7032 5020 150625 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
191,20171223-22:15:44:849,Step_LSC,30002312,onStandStepChanged 3605,"['onstandstepchanged', ' <*>']",E0
192,20171223-22:15:44:863,Step_LSC,30002312,onExtend:1514038545000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
193,20171223-22:15:45:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7032##548365##8661##14641##27188471,"['gettodaytotaldetailsteps', ' <*>']",E1
194,20171223-22:15:45:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7033##548365##8661##14736##27189469,"['settodaytotaldetailsteps', ' <*>']",E2
195,20171223-22:15:45:158,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127332,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
196,20171223-22:15:45:161,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
197,20171223-22:15:45:164,Step_StandReportReceiver,30002312,REPORT : 7033 5021 150646 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
198,20171223-22:15:45:348,Step_LSC,30002312,onStandStepChanged 3606,"['onstandstepchanged', ' <*>']",E0
199,20171223-22:15:45:361,Step_LSC,30002312,onExtend:1514038546000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
200,20171223-22:15:45:649,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7033##548365##8661##14736##27189469,"['gettodaytotaldetailsteps', ' <*>']",E1
201,20171223-22:15:45:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7034##548365##8661##14831##27189969,"['settodaytotaldetailsteps', ' <*>']",E2
202,20171223-22:15:45:656,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127354,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
203,20171223-22:15:45:658,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
204,20171223-22:15:45:659,Step_StandReportReceiver,30002312,REPORT : 7034 5022 150668 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
205,20171223-22:15:45:848,Step_LSC,30002312,onStandStepChanged 3607,"['onstandstepchanged', ' <*>']",E0
206,20171223-22:15:45:851,Step_LSC,30002312,onExtend:1514038546000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
207,20171223-22:15:46:149,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7034##548365##8661##14831##27189969,"['gettodaytotaldetailsteps', ' <*>']",E1
208,20171223-22:15:46:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7035##548365##8661##14926##27190469,"['settodaytotaldetailsteps', ' <*>']",E2
209,20171223-22:15:46:157,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127375,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
210,20171223-22:15:46:160,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
211,20171223-22:15:46:164,Step_StandReportReceiver,30002312,REPORT : 7035 5022 150689 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
212,20171223-22:15:46:349,Step_LSC,30002312,onStandStepChanged 3608,"['onstandstepchanged', ' <*>']",E0
213,20171223-22:15:46:355,Step_LSC,30002312,onExtend:1514038547000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
214,20171223-22:15:46:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7035##548365##8661##14926##27190469,"['gettodaytotaldetailsteps', ' <*>']",E1
215,20171223-22:15:46:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7036##548365##8661##15021##27190970,"['settodaytotaldetailsteps', ' <*>']",E2
216,20171223-22:15:46:674,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127396,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
217,20171223-22:15:46:679,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
218,20171223-22:15:46:684,Step_StandReportReceiver,30002312,REPORT : 7036 5023 150711 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
219,20171223-22:15:47:349,Step_LSC,30002312,onStandStepChanged 3609,"['onstandstepchanged', ' <*>']",E0
220,20171223-22:15:47:370,Step_LSC,30002312,onExtend:1514038548000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
221,20171223-22:15:47:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7036##548365##8661##15021##27190970,"['gettodaytotaldetailsteps', ' <*>']",E1
222,20171223-22:15:47:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7037##548365##8661##15116##27191969,"['settodaytotaldetailsteps', ' <*>']",E2
223,20171223-22:15:47:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127418,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
224,20171223-22:15:47:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
225,20171223-22:15:47:661,Step_StandReportReceiver,30002312,REPORT : 7037 5024 150732 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
226,20171223-22:15:47:857,Step_LSC,30002312,onStandStepChanged 3610,"['onstandstepchanged', ' <*>']",E0
227,20171223-22:15:47:860,Step_LSC,30002312,onExtend:1514038548000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
228,20171223-22:15:48:158,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7037##548365##8661##15116##27191969,"['gettodaytotaldetailsteps', ' <*>']",E1
229,20171223-22:15:48:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7038##548365##8661##15211##27192478,"['settodaytotaldetailsteps', ' <*>']",E2
230,20171223-22:15:48:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127439,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
231,20171223-22:15:48:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
232,20171223-22:15:48:174,Step_StandReportReceiver,30002312,REPORT : 7038 5025 150753 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
233,20171223-22:15:48:350,Step_LSC,30002312,onStandStepChanged 3611,"['onstandstepchanged', ' <*>']",E0
234,20171223-22:15:48:368,Step_LSC,30002312,onExtend:1514038549000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
235,20171223-22:15:48:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,"['gettodaytotaldetailsteps', ' <*>']",E1
236,20171223-22:15:48:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7039##548365##8661##15306##27192971,"['settodaytotaldetailsteps', ' <*>']",E2
237,20171223-22:15:48:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127461,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
238,20171223-22:15:48:676,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
239,20171223-22:15:48:679,Step_StandReportReceiver,30002312,REPORT : 7039 5025 150775 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
240,20171223-22:15:49:350,Step_LSC,30002312,onStandStepChanged 3612,"['onstandstepchanged', ' <*>']",E0
241,20171223-22:15:49:366,Step_LSC,30002312,onExtend:1514038550000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
242,20171223-22:15:49:652,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7039##548365##8661##15306##27192971,"['gettodaytotaldetailsteps', ' <*>']",E1
243,20171223-22:15:49:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7040##548365##8661##15401##27193971,"['settodaytotaldetailsteps', ' <*>']",E2
244,20171223-22:15:49:668,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127482,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
245,20171223-22:15:49:675,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
246,20171223-22:15:49:676,Step_StandReportReceiver,30002312,REPORT : 7040 5026 150796 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
247,20171223-22:15:49:858,Step_LSC,30002312,onStandStepChanged 3613,"['onstandstepchanged', ' <*>']",E0
248,20171223-22:15:49:864,Step_LSC,30002312,onExtend:1514038550000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
249,20171223-22:15:50:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7040##548365##8661##15401##27193971,"['gettodaytotaldetailsteps', ' <*>']",E1
250,20171223-22:15:50:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7041##548365##8661##15496##27194480,"['settodaytotaldetailsteps', ' <*>']",E2
251,20171223-22:15:50:176,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127504,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
252,20171223-22:15:50:181,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
253,20171223-22:15:50:182,Step_StandReportReceiver,30002312,REPORT : 7041 5027 150818 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
254,20171223-22:15:50:850,Step_LSC,30002312,onStandStepChanged 3614,"['onstandstepchanged', ' <*>']",E0
255,20171223-22:15:50:864,Step_LSC,30002312,onExtend:1514038551000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
256,20171223-22:15:51:151,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7041##548365##8661##15496##27194480,"['gettodaytotaldetailsteps', ' <*>']",E1
257,20171223-22:15:51:152,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7042##548365##8661##15591##27195470,"['settodaytotaldetailsteps', ' <*>']",E2
258,20171223-22:15:51:169,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127525,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
259,20171223-22:15:51:180,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
260,20171223-22:15:51:181,Step_StandReportReceiver,30002312,REPORT : 7042 5027 150839 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
261,20171223-22:15:51:859,Step_LSC,30002312,onStandStepChanged 3616,"['onstandstepchanged', ' <*>']",E0
262,20171223-22:15:51:868,Step_LSC,30002312,onExtend:1514038552000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
263,20171223-22:15:52:160,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,"['gettodaytotaldetailsteps', ' <*>']",E1
264,20171223-22:15:52:161,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7044##548365##8661##15686##27196480,"['settodaytotaldetailsteps', ' <*>']",E2
265,20171223-22:15:52:175,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127568,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
266,20171223-22:15:52:183,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
267,20171223-22:15:52:183,Step_StandReportReceiver,30002312,REPORT : 7044 5029 150882 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
268,20171223-22:15:52:349,Step_LSC,30002312,onStandStepChanged 3617,"['onstandstepchanged', ' <*>']",E0
269,20171223-22:15:52:363,Step_LSC,30002312,onExtend:1514038553000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
270,20171223-22:15:52:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7044##548365##8661##15686##27196480,"['gettodaytotaldetailsteps', ' <*>']",E1
271,20171223-22:15:52:652,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,"['settodaytotaldetailsteps', ' <*>']",E2
272,20171223-22:15:52:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127589,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
273,20171223-22:15:52:674,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
274,20171223-22:15:52:674,Step_StandReportReceiver,30002312,REPORT : 7045 5030 150903 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
275,20171223-22:15:53:349,Step_LSC,30002312,onStandStepChanged 3619,"['onstandstepchanged', ' <*>']",E0
276,20171223-22:15:53:358,Step_LSC,30002312,onExtend:1514038554000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
277,20171223-22:15:53:653,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7045##548365##8661##15781##27196970,"['gettodaytotaldetailsteps', ' <*>']",E1
278,20171223-22:15:53:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7047##548365##8661##15876##27197972,"['settodaytotaldetailsteps', ' <*>']",E2
279,20171223-22:15:53:665,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127632,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
280,20171223-22:15:53:673,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
281,20171223-22:15:53:675,Step_StandReportReceiver,30002312,REPORT : 7047 5031 150946 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
282,20171223-22:15:54:350,Step_LSC,30002312,onStandStepChanged 3620,"['onstandstepchanged', ' <*>']",E0
283,20171223-22:15:54:359,Step_LSC,30002312,onExtend:1514038555000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
284,20171223-22:15:54:651,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7047##548365##8661##15876##27197972,"['gettodaytotaldetailsteps', ' <*>']",E1
285,20171223-22:15:54:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7048##548365##8661##15971##27198970,"['settodaytotaldetailsteps', ' <*>']",E2
286,20171223-22:15:54:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127653,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
287,20171223-22:15:54:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
288,20171223-22:15:54:661,Step_StandReportReceiver,30002312,REPORT : 7048 5032 150968 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
289,20171223-22:15:55:349,Step_LSC,30002312,onStandStepChanged 3622,"['onstandstepchanged', ' <*>']",E0
290,20171223-22:15:55:359,Step_LSC,30002312,onExtend:1514038556000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
291,20171223-22:15:55:650,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7048##548365##8661##15971##27198970,"['gettodaytotaldetailsteps', ' <*>']",E1
292,20171223-22:15:55:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7050##548365##8661##16066##27199969,"['settodaytotaldetailsteps', ' <*>']",E2
293,20171223-22:15:55:657,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127696,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
294,20171223-22:15:55:659,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
295,20171223-22:15:55:660,Step_StandReportReceiver,30002312,REPORT : 7050 5033 151011 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
296,20171223-22:15:55:848,Step_LSC,30002312,onStandStepChanged 3624,"['onstandstepchanged', ' <*>']",E0
297,20171223-22:15:55:855,Step_LSC,30002312,onExtend:1514038556000 2 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
298,20171223-22:15:56:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7050##548365##8661##16066##27199969,"['gettodaytotaldetailsteps', ' <*>']",E1
299,20171223-22:15:56:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7052##548365##8661##16161##27200470,"['settodaytotaldetailsteps', ' <*>']",E2
300,20171223-22:15:56:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127739,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
301,20171223-22:15:56:169,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
302,20171223-22:15:56:170,Step_StandReportReceiver,30002312,REPORT : 7052 5035 151053 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
303,20171223-22:15:57:851,Step_LSC,30002312,onStandStepChanged 3625,"['onstandstepchanged', ' <*>']",E0
304,20171223-22:15:57:863,Step_LSC,30002312,onExtend:1514038558000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
305,20171223-22:15:58:155,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7052##548365##8661##16161##27200470,"['gettodaytotaldetailsteps', ' <*>']",E1
306,20171223-22:15:58:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038440000##7053##548365##8661##16256##27202475,"['settodaytotaldetailsteps', ' <*>']",E2
307,20171223-22:15:58:170,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=127761,"['calculatecalorieswithcache', 'totalcalories', ' <*>']",E25
308,20171223-22:15:58:174,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,"['calculatealtitudewithcache', 'totalaltitude', ' <*>']",E26
309,20171223-22:15:58:175,Step_StandReportReceiver,30002312,REPORT : 7053 5035 151075 240,"['report', ' <*>', ' <*>', ' <*>', ' <*>']",E13
310,20171223-22:15:59:849,Step_LSC,30002312,onStandStepChanged 3626,"['onstandstepchanged', ' <*>']",E0
311,20171223-22:15:59:865,Step_LSC,30002312,onExtend:1514038560000 1 0 4,"['onextend', ' <*>', ' <*>', '0', ' <*>']",E12
312,20171223-22:16:0:119,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['processhandlebroadcastaction', 'action', 'android.intent.action.time_tick']",E23
313,20171223-22:16:0:150,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038440000##7053##548365##8661##16256##27202475,"['gettodaytotaldetailsteps', ' <*>']",E1
314,20171223-22:16:0:150,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038500000##7054##548458##8661##16256##27204469,"['settodaytotaldetailsteps', ' <*>']",E2
