LineId,Date,Time,Level,Component,Content,template,template_num
137,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_4 locally,"['found', 'block', ' <*>', 'locally']",E29
138,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_3 locally,"['found', 'block', ' <*>', 'locally']",E29
139,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_2 locally,"['found', 'block', ' <*>', 'locally']",E29
140,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_0 locally,"['found', 'block', ' <*>', 'locally']",E29
141,17/06/09,20:10:52,INFO,storage.BlockManager,Found block rdd_2_1 locally,"['found', 'block', ' <*>', 'locally']",E29
142,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -147, init = 186, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
143,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -147, init = 186, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
144,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 41, boot = -139, init = 179, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
145,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 38, boot = -156, init = 194, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
146,17/06/09,20:10:52,INFO,python.PythonRunner,"Times: total = 39, boot = -159, init = 198, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
147,17/06/09,20:10:52,INFO,executor.Executor,Finished task 4.0 in stage 2.0 (TID 119). 2087 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
148,17/06/09,20:10:52,INFO,executor.Executor,Finished task 2.0 in stage 2.0 (TID 112). 2087 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
149,17/06/09,20:10:52,INFO,executor.Executor,Finished task 3.0 in stage 2.0 (TID 118). 2087 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
150,17/06/09,20:10:52,INFO,executor.Executor,Finished task 1.0 in stage 2.0 (TID 101). 2087 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
151,17/06/09,20:10:52,INFO,executor.Executor,Finished task 0.0 in stage 2.0 (TID 87). 2087 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
152,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 122,"['got', 'assigned', 'task', ' <*>']",E28
153,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 3.0 (TID 122),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
154,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 136,"['got', 'assigned', 'task', ' <*>']",E28
155,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 3.0 (TID 136),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
156,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 150,"['got', 'assigned', 'task', ' <*>']",E28
157,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 3.0 (TID 150),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
158,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 158,"['got', 'assigned', 'task', ' <*>']",E28
159,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 3.0 (TID 158),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
160,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 12,"['started', 'reading', 'broadcast', 'variable', ' <*>']",E23
161,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 159,"['got', 'assigned', 'task', ' <*>']",E28
162,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 3.0 (TID 159),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
163,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12_piece0 stored as bytes in memory (estimated size 5.6 KB, free 359.4 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
164,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 12 took 30 ms,"['reading', 'broadcast', 'variable', ' <*>', 'took', ' <*>', 'ms']",E4
165,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_12 stored as values in memory (estimated size 9.8 KB, free 369.3 KB)","['block', ' <*>', 'stored', 'as', 'values', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E32
166,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_4 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
167,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_3 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
168,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_0 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
169,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_1 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
170,17/06/09,20:10:53,INFO,spark.CacheManager,"Partition rdd_6_2 not found, computing it","['partition', ' <*>', 'not', 'found', 'computing', 'it']",E11
171,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,"['found', 'block', ' <*>', 'locally']",E29
172,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,"['found', 'block', ' <*>', 'locally']",E29
173,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,"['found', 'block', ' <*>', 'locally']",E29
174,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,"['found', 'block', ' <*>', 'locally']",E29
175,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,"['found', 'block', ' <*>', 'locally']",E29
176,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -170, init = 208, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
177,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -171, init = 212, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
178,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -160, init = 200, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
179,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = -172, init = 210, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
180,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -173, init = 213, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
181,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_4 stored as bytes in memory (estimated size 287.0 B, free 369.5 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
182,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_3 stored as bytes in memory (estimated size 344.0 B, free 369.9 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
183,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_1 stored as bytes in memory (estimated size 330.0 B, free 370.2 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
184,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_2 stored as bytes in memory (estimated size 252.0 B, free 370.4 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
185,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block rdd_6_0 stored as bytes in memory (estimated size 265.0 B, free 370.7 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
186,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 14, init = 24, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
187,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 38, boot = 12, init = 26, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
188,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 19, init = 22, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
189,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 3.0 (TID 159). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
190,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = 16, init = 25, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
191,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 3.0 (TID 158). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
192,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = 5, init = 35, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
193,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 3.0 (TID 136). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
194,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 3.0 (TID 150). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
195,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 3.0 (TID 122). 2667 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
196,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 171,"['got', 'assigned', 'task', ' <*>']",E28
197,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 4.0 (TID 171),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
198,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 185,"['got', 'assigned', 'task', ' <*>']",E28
199,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 4.0 (TID 185),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
200,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 13,"['started', 'reading', 'broadcast', 'variable', ' <*>']",E23
201,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 195,"['got', 'assigned', 'task', ' <*>']",E28
202,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 4.0 (TID 195),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
203,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 198,"['got', 'assigned', 'task', ' <*>']",E28
204,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 4.0 (TID 198),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
205,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 199,"['got', 'assigned', 'task', ' <*>']",E28
206,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 4.0 (TID 199),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
207,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13_piece0 stored as bytes in memory (estimated size 5.7 KB, free 376.4 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
208,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 13 took 41 ms,"['reading', 'broadcast', 'variable', ' <*>', 'took', ' <*>', 'ms']",E4
209,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_13 stored as values in memory (estimated size 10.1 KB, free 386.5 KB)","['block', ' <*>', 'stored', 'as', 'values', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E32
210,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_0 locally,"['found', 'block', ' <*>', 'locally']",E29
211,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_4 locally,"['found', 'block', ' <*>', 'locally']",E29
212,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_3 locally,"['found', 'block', ' <*>', 'locally']",E29
213,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_2 locally,"['found', 'block', ' <*>', 'locally']",E29
214,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_6_1 locally,"['found', 'block', ' <*>', 'locally']",E29
215,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -141, init = 180, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
216,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -129, init = 169, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
217,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 41, boot = -134, init = 175, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
218,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -123, init = 162, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
219,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -125, init = 166, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
220,17/06/09,20:10:53,INFO,executor.Executor,Finished task 0.0 in stage 4.0 (TID 171). 2099 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
221,17/06/09,20:10:53,INFO,executor.Executor,Finished task 1.0 in stage 4.0 (TID 185). 2099 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
222,17/06/09,20:10:53,INFO,executor.Executor,Finished task 2.0 in stage 4.0 (TID 195). 2138 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
223,17/06/09,20:10:53,INFO,executor.Executor,Finished task 3.0 in stage 4.0 (TID 198). 2099 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
224,17/06/09,20:10:53,INFO,executor.Executor,Finished task 4.0 in stage 4.0 (TID 199). 2138 bytes result sent to driver,"['finished', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>', ' <*>', 'bytes', 'result', 'sent', 'to', 'driver']",E33
225,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 206,"['got', 'assigned', 'task', ' <*>']",E28
226,17/06/09,20:10:53,INFO,executor.Executor,Running task 0.0 in stage 5.0 (TID 206),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
227,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 220,"['got', 'assigned', 'task', ' <*>']",E28
228,17/06/09,20:10:53,INFO,executor.Executor,Running task 1.0 in stage 5.0 (TID 220),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
229,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 231,"['got', 'assigned', 'task', ' <*>']",E28
230,17/06/09,20:10:53,INFO,executor.Executor,Running task 2.0 in stage 5.0 (TID 231),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
231,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 14,"['started', 'reading', 'broadcast', 'variable', ' <*>']",E23
232,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 238,"['got', 'assigned', 'task', ' <*>']",E28
233,17/06/09,20:10:53,INFO,executor.Executor,Running task 3.0 in stage 5.0 (TID 238),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
234,17/06/09,20:10:53,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 239,"['got', 'assigned', 'task', ' <*>']",E28
235,17/06/09,20:10:53,INFO,executor.Executor,Running task 4.0 in stage 5.0 (TID 239),"['running', 'task', ' <*>', 'in', 'stage', ' <*>', '(tid', ' <*>']",E30
236,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14_piece0 stored as bytes in memory (estimated size 5.8 KB, free 392.3 KB)","['block', ' <*>', 'stored', 'as', 'bytes', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E31
237,17/06/09,20:10:53,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 14 took 12 ms,"['reading', 'broadcast', 'variable', ' <*>', 'took', ' <*>', 'ms']",E4
238,17/06/09,20:10:53,INFO,storage.MemoryStore,"Block broadcast_14 stored as values in memory (estimated size 9.6 KB, free 401.9 KB)","['block', ' <*>', 'stored', 'as', 'values', 'in', 'memory', '(estimated', 'size', ' <*>', ' <*>', 'free', ' <*>', 'kb)']",E32
239,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_0 locally,"['found', 'block', ' <*>', 'locally']",E29
240,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_4 locally,"['found', 'block', ' <*>', 'locally']",E29
241,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_3 locally,"['found', 'block', ' <*>', 'locally']",E29
242,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_2 locally,"['found', 'block', ' <*>', 'locally']",E29
243,17/06/09,20:10:53,INFO,storage.BlockManager,Found block rdd_2_1 locally,"['found', 'block', ' <*>', 'locally']",E29
244,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -85, init = 123, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
245,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -77, init = 117, finish = 0","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
246,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 39, boot = -81, init = 119, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
247,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 40, boot = -78, init = 117, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
248,17/06/09,20:10:53,INFO,python.PythonRunner,"Times: total = 42, boot = -79, init = 120, finish = 1","['times:', 'total', ' <*>', 'boot', ' <*>', 'init', ' <*>', 'finish', ' <*>']",E35
