['0', 'loaded', 'servicing', 'stack', 'v6.1.7601.23505', 'with', 'core:', 'c:\\windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\\cbscore.dll', ['loaded', 'servicing', 'stack', 'v6.1.7601.23505', 'with', 'core:', 'c:\\windows\\winsxs\\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\\cbscore.dll'], 'E0']
['1046', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1049', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1052', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1056', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1059', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1062', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1065', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1069', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1072', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1075', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1078', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1082', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1085', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1088', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1091', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1107', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1110', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1113', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1116', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1120', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1123', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1126', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1129', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1133', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1136', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1139', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1142', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1146', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1149', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1152', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1155', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1159', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1162', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1165', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1168', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1172', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1175', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1178', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1181', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1185', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1188', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1191', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1194', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1198', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1201', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1204', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1207', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1215', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1218', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1221', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1224', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1228', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1231', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1234', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1237', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1241', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1244', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1247', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1250', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1254', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1257', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1260', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1263', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1267', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1270', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1273', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1276', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1280', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1283', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1286', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1289', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1293', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1296', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1299', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1302', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1306', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1309', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1312', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1315', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1320', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1323', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1326', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1329', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1333', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1336', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1339', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1342', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1346', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1349', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1352', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1355', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1359', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1362', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1365', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
['1368', 'expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]', ['expecting', 'attribute', 'name', '[hresult', '0x800f080d', '-', 'cbs_e_manifest_invalid_item]'], 'E3']
