['0', 'notification', 'time', 'out:', '3200', ['notification', 'time', 'out:', ' <*>'], 'E0']
['1758', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1765', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1767', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1778', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1780', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1790', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1796', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1805', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1810', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1816', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1818', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1823', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1837', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1841', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1858', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1893', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1896', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1898', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1899', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1908', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['1914', 'send', 'worker', 'leaving', 'thread', ['send', 'worker', 'leaving', 'thread'], 'E1']
['608', 'server', 'environment:java', 'vendor=oracle', 'corporation', ['server', 'environment:java', 'vendor=oracle', 'corporation'], 'E2']
['753', 'server', 'environment:java', 'vendor=oracle', 'corporation', ['server', 'environment:java', 'vendor=oracle', 'corporation'], 'E2']
['637', 'ticktime', 'set', 'to', '2000', ['ticktime', 'set', 'to', '2000'], 'E3']
['1407', 'maxsessiontimeout', 'set', 'to', '-1', ['maxsessiontimeout', 'set', 'to', '-1'], 'E4']
['1974', 'minsessiontimeout', 'set', 'to', '-1', ['minsessiontimeout', 'set', 'to', '-1'], 'E5']
['1988', 'minsessiontimeout', 'set', 'to', '-1', ['minsessiontimeout', 'set', 'to', '-1'], 'E5']
['1454', 'reading', 'snapshot', '/var/lib/zookeeper/version-2/snapshot', 'b00000084', ['reading', 'snapshot', '/var/lib/zookeeper/version-2/snapshot', 'b00000084'], 'E6']
['1', 'received', 'connection', 'request', '/10', '10', '34', '11:45307', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['6', 'received', 'connection', 'request', '/10', '10', '34', '13:57707', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['12', 'received', 'connection', 'request', '/10', '10', '34', '11:45382', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['19', 'received', 'connection', 'request', '/10', '10', '34', '11:45440', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['26', 'received', 'connection', 'request', '/10', '10', '34', '13:57895', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['35', 'received', 'connection', 'request', '/10', '10', '34', '12:47727', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['42', 'received', 'connection', 'request', '/10', '10', '34', '13:58035', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['47', 'received', 'connection', 'request', '/10', '10', '34', '12:47838', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['55', 'received', 'connection', 'request', '/10', '10', '34', '13:58116', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['56', 'received', 'connection', 'request', '/10', '10', '34', '11:45957', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['63', 'received', 'connection', 'request', '/10', '10', '34', '13:58303', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['64', 'received', 'connection', 'request', '/10', '10', '34', '12:48096', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['73', 'received', 'connection', 'request', '/10', '10', '34', '12:48141', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['80', 'received', 'connection', 'request', '/10', '10', '34', '13:58421', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['84', 'received', 'connection', 'request', '/10', '10', '34', '11:46128', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['89', 'received', 'connection', 'request', '/10', '10', '34', '13:58452', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['94', 'received', 'connection', 'request', '/10', '10', '34', '11:46173', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['96', 'received', 'connection', 'request', '/10', '10', '34', '12:48280', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['107', 'received', 'connection', 'request', '/10', '10', '34', '13:58565', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['115', 'received', 'connection', 'request', '/10', '10', '34', '12:48413', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['117', 'received', 'connection', 'request', '/10', '10', '34', '11:46329', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['124', 'received', 'connection', 'request', '/10', '10', '34', '11:46360', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['131', 'received', 'connection', 'request', '/10', '10', '34', '11:46424', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['135', 'received', 'connection', 'request', '/10', '10', '34', '11:46440', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['143', 'received', 'connection', 'request', '/10', '10', '34', '12:48600', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['145', 'received', 'connection', 'request', '/10', '10', '34', '11:46519', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['151', 'received', 'connection', 'request', '/10', '10', '34', '11:46552', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['165', 'received', 'connection', 'request', '/10', '10', '34', '13:59016', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['169', 'received', 'connection', 'request', '/10', '10', '34', '12:48811', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['170', 'received', 'connection', 'request', '/10', '10', '34', '13:59037', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['178', 'received', 'connection', 'request', '/10', '10', '34', '13:59078', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['181', 'received', 'connection', 'request', '/10', '10', '34', '11:46798', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['185', 'received', 'connection', 'request', '/10', '10', '34', '11:46812', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['187', 'received', 'connection', 'request', '/10', '10', '34', '13:59130', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['189', 'received', 'connection', 'request', '/10', '10', '34', '12:48922', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['197', 'received', 'connection', 'request', '/10', '10', '34', '11:47327', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['199', 'received', 'connection', 'request', '/10', '10', '34', '11:47351', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['200', 'received', 'connection', 'request', '/10', '10', '34', '11:47366', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['202', 'received', 'connection', 'request', '/10', '10', '34', '11:47390', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['203', 'received', 'connection', 'request', '/10', '10', '34', '13:59614', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['212', 'received', 'connection', 'request', '/10', '10', '34', '11:47472', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['214', 'received', 'connection', 'request', '/10', '10', '34', '13:59689', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['216', 'received', 'connection', 'request', '/10', '10', '34', '13:59706', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['217', 'received', 'connection', 'request', '/10', '10', '34', '13:59722', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['220', 'received', 'connection', 'request', '/10', '10', '34', '11:47540', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['222', 'received', 'connection', 'request', '/10', '10', '34', '11:47571', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['224', 'received', 'connection', 'request', '/10', '10', '34', '11:47615', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['225', 'received', 'connection', 'request', '/10', '10', '34', '12:49588', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['227', 'received', 'connection', 'request', '/10', '10', '34', '12:49610', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['248', 'received', 'connection', 'request', '/10', '10', '34', '13:59925', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['263', 'received', 'connection', 'request', '/10', '10', '34', '11:47885', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['264', 'received', 'connection', 'request', '/10', '10', '34', '12:49806', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['269', 'received', 'connection', 'request', '/10', '10', '34', '13:60070', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['278', 'received', 'connection', 'request', '/10', '10', '34', '12:49940', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['294', 'received', 'connection', 'request', '/10', '10', '34', '12:50043', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['302', 'received', 'connection', 'request', '/10', '10', '34', '13:60366', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['311', 'received', 'connection', 'request', '/10', '10', '34', '11:48289', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['313', 'received', 'connection', 'request', '/10', '10', '34', '13:60423', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['324', 'received', 'connection', 'request', '/10', '10', '34', '13:60489', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['331', 'received', 'connection', 'request', '/10', '10', '34', '12:50332', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['336', 'received', 'connection', 'request', '/10', '10', '34', '12:50354', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['343', 'received', 'connection', 'request', '/10', '10', '34', '11:48503', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['346', 'received', 'connection', 'request', '/10', '10', '34', '12:50434', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['348', 'received', 'connection', 'request', '/10', '10', '34', '11:48563', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['353', 'received', 'connection', 'request', '/10', '10', '34', '11:48609', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['356', 'received', 'connection', 'request', '/10', '10', '34', '11:48612', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['361', 'received', 'connection', 'request', '/10', '10', '34', '13:60717', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['364', 'received', 'connection', 'request', '/10', '10', '34', '13:60726', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['366', 'received', 'connection', 'request', '/10', '10', '34', '12:50526', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['370', 'received', 'connection', 'request', '/10', '10', '34', '13:60750', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['373', 'received', 'connection', 'request', '/10', '10', '34', '12:50546', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['382', 'received', 'connection', 'request', '/10', '10', '34', '12:50597', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['389', 'received', 'connection', 'request', '/10', '10', '34', '13:60834', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['391', 'received', 'connection', 'request', '/10', '10', '34', '12:50633', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['398', 'received', 'connection', 'request', '/10', '10', '34', '11:48814', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['400', 'received', 'connection', 'request', '/10', '10', '34', '11:48817', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['408', 'received', 'connection', 'request', '/10', '10', '34', '13:60918', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['416', 'received', 'connection', 'request', '/10', '10', '34', '13:60984', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['418', 'received', 'connection', 'request', '/10', '10', '34', '13:60996', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['424', 'received', 'connection', 'request', '/10', '10', '34', '12:50849', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['425', 'received', 'connection', 'request', '/10', '10', '34', '11:49023', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['431', 'received', 'connection', 'request', '/10', '10', '34', '13:32891', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['435', 'received', 'connection', 'request', '/10', '10', '34', '13:32924', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['441', 'received', 'connection', 'request', '/10', '10', '34', '13:33010', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['442', 'received', 'connection', 'request', '/10', '10', '34', '11:49204', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['445', 'received', 'connection', 'request', '/10', '10', '34', '12:51050', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['450', 'received', 'connection', 'request', '/10', '10', '34', '12:51104', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['465', 'received', 'connection', 'request', '/10', '10', '34', '13:33165', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['469', 'received', 'connection', 'request', '/10', '10', '34', '13:33198', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['475', 'received', 'connection', 'request', '/10', '10', '34', '13:33225', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['479', 'received', 'connection', 'request', '/10', '10', '34', '13:33250', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['480', 'received', 'connection', 'request', '/10', '10', '34', '13:33255', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['482', 'received', 'connection', 'request', '/10', '10', '34', '13:33266', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['484', 'received', 'connection', 'request', '/10', '10', '34', '12:51296', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['486', 'received', 'connection', 'request', '/10', '10', '34', '13:33282', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['490', 'received', 'connection', 'request', '/10', '10', '34', '11:49518', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['493', 'received', 'connection', 'request', '/10', '10', '34', '12:51380', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['618', 'received', 'connection', 'request', '/10', '10', '34', '12:34051', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['785', 'received', 'connection', 'request', '/10', '10', '34', '12:54788', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['787', 'received', 'connection', 'request', '/10', '10', '34', '13:42624', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['790', 'received', 'connection', 'request', '/10', '10', '34', '13:42634', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['797', 'received', 'connection', 'request', '/10', '10', '34', '12:54830', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['800', 'received', 'connection', 'request', '/10', '10', '34', '12:54857', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['809', 'received', 'connection', 'request', '/10', '10', '34', '13:42747', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['814', 'received', 'connection', 'request', '/10', '10', '34', '11:58282', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['816', 'received', 'connection', 'request', '/10', '10', '34', '13:42813', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['820', 'received', 'connection', 'request', '/10', '10', '34', '13:42885', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
['822', 'received', 'connection', 'request', '/10', '10', '34', '13:42917', ['received', 'connection', 'request', '/10', '10', '34', ' <*>'], 'E7']
