LineId,Month,Date,Time,Level,Component,PID,Content,template,template_num
124,Jun,18,02:08:10,combo,ftpd,31275,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
125,Jun,18,02:08:10,combo,ftpd,31276,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
126,Jun,18,02:08:10,combo,ftpd,31277,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
127,Jun,18,02:08:10,combo,ftpd,31278,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
128,Jun,18,02:08:11,combo,ftpd,31279,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
129,Jun,18,02:08:11,combo,ftpd,31280,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
130,Jun,18,02:08:11,combo,ftpd,31281,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
131,Jun,18,02:08:11,combo,ftpd,31282,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
132,Jun,18,02:08:11,combo,ftpd,31283,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
133,Jun,18,02:08:12,combo,ftpd,31284,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
134,Jun,18,02:08:12,combo,ftpd,31285,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
135,Jun,18,02:08:12,combo,ftpd,31286,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
136,Jun,18,02:23:10,combo,ftpd,31277,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,"['user', 'unknown', 'timed', 'out', 'after', '900', 'seconds', 'at', 'sat', 'jun', '18', '02:23:10', '2005']",E52
137,Jun,18,04:07:05,combo,su(pam_unix),31791,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
138,Jun,18,04:07:06,combo,su(pam_unix),31791,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
139,Jun,18,04:07:06,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
140,Jun,18,04:12:42,combo,su(pam_unix),32164,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
141,Jun,18,04:12:43,combo,su(pam_unix),32164,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
142,Jun,19,04:08:55,combo,su(pam_unix),2192,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
143,Jun,19,04:08:55,combo,su(pam_unix),2192,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
144,Jun,19,04:08:57,combo,cups,,cupsd shutdown succeeded,"['cupsd', 'shutdown', 'succeeded']",E53
145,Jun,19,04:09:02,combo,cups,,cupsd startup succeeded,"['cupsd', 'startup', 'succeeded']",E54
146,Jun,19,04:09:11,combo,syslogd 1.4.1,,restart.,"['145', 'restart.', [...], 'E78']",E78
147,Jun,19,04:09:11,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
148,Jun,19,04:15:18,combo,su(pam_unix),3676,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
149,Jun,19,04:15:18,combo,su(pam_unix),3676,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
150,Jun,20,03:40:59,combo,ftpd,8829,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
151,Jun,20,03:40:59,combo,ftpd,8824,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
152,Jun,20,03:40:59,combo,ftpd,8828,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
153,Jun,20,03:40:59,combo,ftpd,8822,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
154,Jun,20,03:40:59,combo,ftpd,8833,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
155,Jun,20,03:40:59,combo,ftpd,8827,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
156,Jun,20,03:40:59,combo,ftpd,8823,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
157,Jun,20,03:40:59,combo,ftpd,8825,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
158,Jun,20,03:40:59,combo,ftpd,8826,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
159,Jun,20,03:40:59,combo,ftpd,8832,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
160,Jun,20,03:40:59,combo,ftpd,8830,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
161,Jun,20,03:40:59,combo,ftpd,8831,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,"['connection', 'from', ' <*>', ' <*>', 'at', ' <*>', ' <*>', ' <*>', ' <*>', '2005']",E50
162,Jun,20,04:02:54,combo,su(pam_unix),9187,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
163,Jun,20,04:02:54,combo,su(pam_unix),9187,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
164,Jun,20,04:02:55,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
165,Jun,20,04:08:37,combo,su(pam_unix),9558,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
166,Jun,20,04:08:38,combo,su(pam_unix),9558,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
167,Jun,20,04:44:39,combo,snmpd,2318,Received SNMP packet(s) from 67.170.148.126,"['received', 'snmp', 'packet(s)', 'from', '67.170.148.126']",E30
168,Jun,20,09:20:05,combo,sshd(pam_unix),10035,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
169,Jun,20,09:20:05,combo,sshd(pam_unix),10035,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
170,Jun,20,09:20:05,combo,sshd(pam_unix),10037,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
171,Jun,20,09:20:05,combo,sshd(pam_unix),10037,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
172,Jun,20,09:20:05,combo,sshd(pam_unix),10039,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
173,Jun,20,09:20:05,combo,sshd(pam_unix),10039,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
174,Jun,20,09:20:06,combo,sshd(pam_unix),10041,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
175,Jun,20,09:20:06,combo,sshd(pam_unix),10041,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
176,Jun,20,09:20:07,combo,sshd(pam_unix),10043,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
177,Jun,20,09:20:07,combo,sshd(pam_unix),10043,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
178,Jun,20,09:20:07,combo,sshd(pam_unix),10045,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
179,Jun,20,09:20:07,combo,sshd(pam_unix),10045,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
180,Jun,20,09:20:07,combo,sshd(pam_unix),10047,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
181,Jun,20,09:20:07,combo,sshd(pam_unix),10047,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
182,Jun,20,09:20:07,combo,sshd(pam_unix),10049,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
183,Jun,20,09:20:07,combo,sshd(pam_unix),10049,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
184,Jun,20,09:20:08,combo,sshd(pam_unix),10051,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
185,Jun,20,09:20:08,combo,sshd(pam_unix),10051,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
186,Jun,20,09:20:08,combo,sshd(pam_unix),10053,check pass; user unknown,"['check', 'pass;', 'user', 'unknown']",E2
187,Jun,20,09:20:08,combo,sshd(pam_unix),10053,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=65.166.159.14,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>']",E0
188,Jun,21,04:06:57,combo,su(pam_unix),12098,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
189,Jun,21,04:06:58,combo,su(pam_unix),12098,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
190,Jun,21,04:06:59,combo,logrotate,,ALERT exited abnormally with [1],"['alert', 'exited', 'abnormally', 'with', '[1]']",E29
191,Jun,21,04:13:03,combo,su(pam_unix),13327,session opened for user news by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
192,Jun,21,04:13:04,combo,su(pam_unix),13327,session closed for user news,"['session', 'closed', 'for', 'user', ' <*>']",E27
193,Jun,21,08:56:36,combo,sshd(pam_unix),14281,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'guest']",E20
194,Jun,21,08:56:36,combo,sshd(pam_unix),14279,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'guest']",E20
195,Jun,21,08:56:36,combo,sshd(pam_unix),14282,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'guest']",E20
196,Jun,21,08:56:36,combo,sshd(pam_unix),14277,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'guest']",E20
197,Jun,21,08:56:36,combo,sshd(pam_unix),14278,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'guest']",E20
198,Jun,21,08:56:36,combo,sshd(pam_unix),14280,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=217.60.212.66  user=guest,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'guest']",E20
199,Jun,22,03:17:26,combo,sshd(pam_unix),16207,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
200,Jun,22,03:17:26,combo,sshd(pam_unix),16206,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
201,Jun,22,03:17:35,combo,sshd(pam_unix),16210,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
202,Jun,22,03:17:36,combo,sshd(pam_unix),16212,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
203,Jun,22,03:17:36,combo,sshd(pam_unix),16213,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
204,Jun,22,03:17:45,combo,sshd(pam_unix),16216,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
205,Jun,22,03:17:46,combo,sshd(pam_unix),16218,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
206,Jun,22,03:17:46,combo,sshd(pam_unix),16219,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
207,Jun,22,03:17:52,combo,sshd(pam_unix),16222,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
208,Jun,22,03:17:55,combo,sshd(pam_unix),16224,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
209,Jun,22,03:17:56,combo,sshd(pam_unix),16226,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
210,Jun,22,03:17:56,combo,sshd(pam_unix),16227,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
211,Jun,22,03:18:02,combo,sshd(pam_unix),16230,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
212,Jun,22,03:18:05,combo,sshd(pam_unix),16232,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
213,Jun,22,03:18:06,combo,sshd(pam_unix),16234,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
214,Jun,22,03:18:06,combo,sshd(pam_unix),16235,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
215,Jun,22,03:18:10,combo,sshd(pam_unix),16238,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
216,Jun,22,03:18:12,combo,sshd(pam_unix),16240,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
217,Jun,22,03:18:15,combo,sshd(pam_unix),16242,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
218,Jun,22,03:18:16,combo,sshd(pam_unix),16244,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
219,Jun,22,03:18:16,combo,sshd(pam_unix),16245,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
220,Jun,22,03:18:20,combo,sshd(pam_unix),16248,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
221,Jun,22,03:18:22,combo,sshd(pam_unix),16250,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=n219076184117.netvigator.com  user=root,"['authentication', 'failure;', 'logname', 'uid', '0', 'euid', '0', 'tty', 'nodevssh', 'ruser', 'rhost', ' <*>', 'user', 'root']",E19
222,Jun,22,04:05:58,combo,su(pam_unix),16663,session opened for user cyrus by (uid=0),"['session', 'opened', 'for', 'user', ' <*>', 'by', '(uid', ' <*>']",E23
223,Jun,22,04:05:59,combo,su(pam_unix),16663,session closed for user cyrus,"['session', 'closed', 'for', 'user', ' <*>']",E27
