LineId,Date,Time,Pid,Tid,Level,Component,Content,template,template_num
94,03-17,16:13:45.599,1702,2556,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
95,03-17,16:13:45.599,1702,2556,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","['releasing', 'suspend', 'blocker', '""powermanagerservice.wakelocks"".']",E142
96,03-17,16:13:45.626,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000500 mask=ffffffff oldVal=508 newVal=40000500 diff=40000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
97,03-17,16:13:45.627,2227,2227,I,PhoneStatusBar,cancelAutohide,"['96', 'cancelautohide', [...], 'E86']",E86
98,03-17,16:13:45.627,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000500, SystemUiVisibility=0x40000500","['notifyuivisibilitychanged', ' <*>', ' <*>']",E26
99,03-17,16:13:46.143,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261850777, event=2, flags=0x0, uid=1000","['useractivitynoupdatelocked', ' <*>', ' <*>', ' <*>', 'uid=1000']",E49
100,03-17,16:13:46.144,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","['ready=true', 'policy=3', 'wakefulness=1', ' <*>', 'uasummary=0x1', 'bootcompleted=true', 'boostinprogress=false', 'waitmodeenable=false', 'mode=false', 'manual=38', 'auto=-1', 'adj=0.0userid=0']",E10
101,03-17,16:13:46.145,2227,2227,I,PhoneStatusBar,suspendAutohide,"['100', 'suspendautohide', [...], 'E87']",E87
102,03-17,16:13:46.146,2227,2227,I,PhoneStatusBar,suspendAutohide,"['101', 'suspendautohide', [...], 'E87']",E87
103,03-17,16:13:46.146,2227,2227,I,PanelView,"onTouchEvent::0, x=271.0, y=14.0","['ontouchevent', ' <*>', ' <*>', ' <*>']",E146
104,03-17,16:13:46.148,2227,2227,I,PanelView,schedulePeek,"['103', 'schedulepeek', [...], 'E90']",E90
105,03-17,16:13:46.153,1702,2113,V,AudioManager,getRingtonePlayer...,"['104', 'getringtoneplayer...', [...], 'E91']",E91
106,03-17,16:13:46.155,2227,2227,D,PhoneStatusBar,disable: < expand ICONS* alerts SYSTEM_INFO* back home recent clock navigationbar search quick_settings >,"['disable', '<', 'expand', 'icons*', 'alerts', 'system', 'info*', 'back', 'home', 'recent', 'clock', 'navigationbar', 'search', 'quick', 'settings', '>']",E166
107,03-17,16:13:46.155,2227,2227,I,PhoneStatusBar,suspendAutohide,"['106', 'suspendautohide', [...], 'E87']",E87
108,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","['updatelightslocked', 'mincall', '=false', 'mscreenon', '=', 'true', 'lednotification', '==', 'null', 'true']",E80
109,03-17,16:13:46.158,1702,2113,I,NotificationManager,"updateLightsLocked,turn off notificationLight","['updatelightslocked', 'turn', 'off', 'notificationlight']",E147
110,03-17,16:13:46.159,1702,3137,V,AudioManager,getRingtonePlayer...,"['109', 'getringtoneplayer...', [...], 'E91']",E91
111,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,mInCall =false,mScreenOn = true,ledNotification == null?true","['updatelightslocked', 'mincall', '=false', 'mscreenon', '=', 'true', 'lednotification', '==', 'null', 'true']",E80
112,03-17,16:13:46.161,1702,3137,I,NotificationManager,"updateLightsLocked,turn off notificationLight","['updatelightslocked', 'turn', 'off', 'notificationlight']",E147
113,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"overlapAmount:196.0, previousNotificationEnd:0.0, newYTranslation:-196.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-529","['overlapamount', ' <*>', 'previousnotificationend', '0.0', 'newytranslation', ' <*>', 'location', '4', 'i', '0', 'gettoppadding', '333.0', 'getlocationonscreen', ' <*>']",E169
114,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:180, i:0","['state.cliptopamount', ' <*>', 'i', '0']",E148
115,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-529.0","['updateclipping', 'isoverlap', 'true', 'gettoppadding=333.0', ' <*>']",E48
116,03-17,16:13:46.187,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"['updatedimmedactivatedhidesensitive', 'overlap', 'true']",E25
117,03-17,16:13:46.232,1702,8289,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,"['getrunningappprocesses', 'caller', ' <*>', 'does', 'not', 'hold', 'real', 'get', 'tasks;', 'limiting', 'output']",E15
118,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=40000600 mask=ffffffff oldVal=40000500 newVal=40000600 diff=300 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","['setsystemuivisibility', ' <*>', ' <*>', ' <*>', ' <*>', ' <*>', 'fullscreenstackvis=0', 'dockedstackvis=0', 'fullscreenstackbounds=rect', 'dockedstackbounds=rect']",E77
119,03-17,16:13:46.240,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x40000600, SystemUiVisibility=0x40000600","['notifyuivisibilitychanged', ' <*>', ' <*>']",E26
120,03-17,16:13:46.241,2227,2227,I,PhoneStatusBar,suspendAutohide,"['119', 'suspendautohide', [...], 'E87']",E87
121,03-17,16:13:46.242,2227,2227,I,PanelView,onExpandingStarted,"['120', 'onexpandingstarted', [...], 'E92']",E92
122,03-17,16:13:46.250,2227,2227,I,PhoneStatusBar,suspendAutohide,"['121', 'suspendautohide', [...], 'E87']",E87
123,03-17,16:13:46.250,2227,2227,I,PanelView,onTrackingStarted,"['122', 'ontrackingstarted', [...], 'E93']",E93
124,03-17,16:13:46.277,1702,14640,I,WindowManager,Destroying surface Surface(name=com.tencent.qt.qtl/com.tencent.qt.qtl.activity.info.NewsDetailXmlActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.removeLocked:1554 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2739 com.android.server.wm.WindowManagerService.removeWindowInnerLocked:2702 com.android.server.wm.WindowManagerService.removeWindowLocked:2691 com.android.server.wm.WindowManagerService.removeWindowLocked:2560 com.android.server.wm.WindowManagerService.removeWindow:2555,"['destroying', 'surface', 'surface', 'called', 'by', 'com.android.server.wm.windowstateanimator.destroysurface', '2060', 'com.android.server.wm.windowstateanimator.destroysurfacelocked', '913', 'com.android.server.wm.windowstate.removelocked', '1554', 'com.android.server.wm.windowmanagerservice.removewindowinnerlocked', '2739', 'com.android.server.wm.windowmanagerservice.removewindowinnerlocked', '2702', 'com.android.server.wm.windowmanagerservice.removewindowlocked', '2691', 'com.android.server.wm.windowmanagerservice.removewindowlocked', '2560', 'com.android.server.wm.windowmanagerservice.removewindow', '2555']",E2
125,03-17,16:13:46.285,2227,2227,I,PhoneStatusBar,suspendAutohide,"['124', 'suspendautohide', [...], 'E87']",E87
126,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"overlapAmount:146.0, previousNotificationEnd:0.0, newYTranslation:-146.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-479","['overlapamount', ' <*>', 'previousnotificationend', '0.0', 'newytranslation', ' <*>', 'location', '4', 'i', '0', 'gettoppadding', '333.0', 'getlocationonscreen', ' <*>']",E169
127,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:130, i:0","['state.cliptopamount', ' <*>', 'i', '0']",E148
128,03-17,16:13:46.290,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-479.0","['updateclipping', 'isoverlap', 'true', 'gettoppadding=333.0', ' <*>']",E48
129,03-17,16:13:46.291,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"['updatedimmedactivatedhidesensitive', 'overlap', 'true']",E25
130,03-17,16:13:46.304,2227,2227,I,PhoneStatusBar,suspendAutohide,"['129', 'suspendautohide', [...], 'E87']",E87
131,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"overlapAmount:119.0, previousNotificationEnd:0.0, newYTranslation:-119.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-452","['overlapamount', ' <*>', 'previousnotificationend', '0.0', 'newytranslation', ' <*>', 'location', '4', 'i', '0', 'gettoppadding', '333.0', 'getlocationonscreen', ' <*>']",E169
132,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:103, i:0","['state.cliptopamount', ' <*>', 'i', '0']",E148
133,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-452.0","['updateclipping', 'isoverlap', 'true', 'gettoppadding=333.0', ' <*>']",E48
134,03-17,16:13:46.306,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"['updatedimmedactivatedhidesensitive', 'overlap', 'true']",E25
135,03-17,16:13:46.317,2227,2227,I,PhoneStatusBar,suspendAutohide,"['134', 'suspendautohide', [...], 'E87']",E87
136,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"overlapAmount:85.0, previousNotificationEnd:0.0, newYTranslation:-85.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-418","['overlapamount', ' <*>', 'previousnotificationend', '0.0', 'newytranslation', ' <*>', 'location', '4', 'i', '0', 'gettoppadding', '333.0', 'getlocationonscreen', ' <*>']",E169
137,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:69, i:0","['state.cliptopamount', ' <*>', 'i', '0']",E148
138,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-418.0","['updateclipping', 'isoverlap', 'true', 'gettoppadding=333.0', ' <*>']",E48
139,03-17,16:13:46.318,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"['updatedimmedactivatedhidesensitive', 'overlap', 'true']",E25
140,03-17,16:13:46.338,2227,2227,I,PhoneStatusBar,suspendAutohide,"['139', 'suspendautohide', [...], 'E87']",E87
141,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"overlapAmount:46.0, previousNotificationEnd:0.0, newYTranslation:-46.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-379","['overlapamount', ' <*>', 'previousnotificationend', '0.0', 'newytranslation', ' <*>', 'location', '4', 'i', '0', 'gettoppadding', '333.0', 'getlocationonscreen', ' <*>']",E169
142,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:30, i:0","['state.cliptopamount', ' <*>', 'i', '0']",E148
143,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-379.0","['updateclipping', 'isoverlap', 'true', 'gettoppadding=333.0', ' <*>']",E48
144,03-17,16:13:46.339,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"['updatedimmedactivatedhidesensitive', 'overlap', 'true']",E25
145,03-17,16:13:46.350,2227,2227,I,PhoneStatusBar,suspendAutohide,"['144', 'suspendautohide', [...], 'E87']",E87
146,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"overlapAmount:5.0, previousNotificationEnd:0.0, newYTranslation:-5.0, location:4, i:0, getTopPadding:333.0, getLocationOnScreen():-338","['overlapamount', ' <*>', 'previousnotificationend', '0.0', 'newytranslation', ' <*>', 'location', '4', 'i', '0', 'gettoppadding', '333.0', 'getlocationonscreen', ' <*>']",E169
147,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"state.clipTopAmount:-1, i:0","['state.cliptopamount', ' <*>', 'i', '0']",E148
148,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:true, getTopPadding=333.0, Translation=-338.0","['updateclipping', 'isoverlap', 'true', 'gettoppadding=333.0', ' <*>']",E48
149,03-17,16:13:46.352,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:true,"['updatedimmedactivatedhidesensitive', 'overlap', 'true']",E25
150,03-17,16:13:46.368,2227,2227,I,PhoneStatusBar,suspendAutohide,"['149', 'suspendautohide', [...], 'E87']",E87
151,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-293.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
152,03-17,16:13:46.370,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
153,03-17,16:13:46.388,2227,2227,I,PhoneStatusBar,suspendAutohide,"['152', 'suspendautohide', [...], 'E87']",E87
154,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-250.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
155,03-17,16:13:46.389,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
156,03-17,16:13:46.394,2227,2227,I,PhoneStatusBar,suspendAutohide,"['155', 'suspendautohide', [...], 'E87']",E87
157,03-17,16:13:46.397,2227,2227,I,PhoneStatusBar,suspendAutohide,"['156', 'suspendautohide', [...], 'E87']",E87
158,03-17,16:13:46.398,2227,2227,I,PanelView,"onTouchEvent::1, x=296.0, y=327.0","['ontouchevent', ' <*>', ' <*>', ' <*>']",E146
159,03-17,16:13:46.398,2227,2227,I,PanelView,cancelPeek: false,"['cancelpeek', 'false']",E125
160,03-17,16:13:46.398,2227,2227,I,PanelView,"flingToHeight: vel=2849.079, expand=true, target=553.0, collapseSpeedUpFactor=1.0, expandBecauseOfFalsing=false","['flingtoheight', 'vel=2849.079', 'expand=true', 'target=553.0', 'collapsespeedupfactor=1.0', 'expandbecauseoffalsing=false']",E113
161,03-17,16:13:46.398,2227,2227,I,PanelView,onTrackingStopped: true,"['ontrackingstopped', 'true']",E126
162,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-240.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
163,03-17,16:13:46.403,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
164,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-200.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
165,03-17,16:13:46.417,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
166,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-168.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
167,03-17,16:13:46.435,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
168,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-139.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
169,03-17,16:13:46.451,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
170,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-113.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
171,03-17,16:13:46.468,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
172,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-90.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
173,03-17,16:13:46.486,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
174,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-72.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
175,03-17,16:13:46.502,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
176,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-55.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
177,03-17,16:13:46.518,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
178,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-40.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
179,03-17,16:13:46.535,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
180,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-29.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
181,03-17,16:13:46.551,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
182,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-19.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
183,03-17,16:13:46.568,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
184,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-11.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
185,03-17,16:13:46.586,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
186,03-17,16:13:46.601,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-6.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
187,03-17,16:13:46.602,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
188,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=-2.0","['updateclipping', 'isoverlap', 'false', 'gettoppadding=333.0', ' <*>']",E47
189,03-17,16:13:46.619,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,"['updatedimmedactivatedhidesensitive', 'overlap', 'false']",E24
