LineId,Date,Time,Level,Process,Component,Content,template,template_num
107,2015-10-18,"18:01:53,900",INFO,eventHandlingThread,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,"Event Writer setup for JobId: job_1445144423722_0020, File: hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist","['event', 'writer', 'setup', 'for', 'jobid:', 'job_1445144423722_0020', 'file:', 'hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job_1445144423722_0020_1.jhist']",E83
108,2015-10-18,"18:01:53,900",INFO,Thread-50,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"reduceResourceRequest:<memory:1024, vCores:1>","[' <*>', 'vcores:1>']",E93
109,2015-10-18,"18:01:54,791",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Before Scheduling: PendingReds:1 ScheduledMaps:10 ScheduledReds:0 AssignedMaps:0 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:0 ContRel:0 HostLocal:0 RackLocal:0,"['before', 'scheduling:', ' <*>', ' <*>', ' <*>', ' <*>', 'assignedreds:0', ' <*>', 'completedreds:0', ' <*>', ' <*>', ' <*>', ' <*>']",E104
110,2015-10-18,"18:01:54,838",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:10240, vCores:-17> knownNMs=4","['getresources()', 'for', 'application_1445144423722_0020:', 'ask', ' <*>', 'release', ' <*>', 'newcontainers', ' <*>', 'finishedcontainers', ' <*>', 'resourcelimit', ' <*>', ' <*>', 'knownnms', '4']",E108
111,2015-10-18,"18:01:54,853",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:10240, vCores:-17>","['recalculating', 'schedule', 'headroom', ' <*>', ' <*>']",E7
112,2015-10-18,"18:01:54,853",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"['reduce', 'slow', 'start', 'threshold', 'not', 'met.', 'completedmapsforreduceslowstart', '1']",E84
113,2015-10-18,"18:01:55,854",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:10240, vCores:-17>","['recalculating', 'schedule', 'headroom', ' <*>', ' <*>']",E7
114,2015-10-18,"18:01:55,854",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"['reduce', 'slow', 'start', 'threshold', 'not', 'met.', 'completedmapsforreduceslowstart', '1']",E84
115,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,"['got', 'allocated', 'containers', ' <*>']",E46
116,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,"['resolved', ' <*>', 'to', '/default-rack']",E44
117,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000002 to attempt_1445144423722_0020_m_000000_0,"['assigned', 'container', ' <*>', 'to', ' <*>']",E8
118,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:8192, vCores:-19>","['recalculating', 'schedule', 'headroom', ' <*>', ' <*>']",E7
119,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"['reduce', 'slow', 'start', 'threshold', 'not', 'met.', 'completedmapsforreduceslowstart', '1']",E84
120,2015-10-18,"18:01:56,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:9 ScheduledReds:0 AssignedMaps:1 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:1 ContRel:0 HostLocal:0 RackLocal:1,"['after', 'scheduling:', ' <*>', ' <*>', ' <*>', ' <*>', 'assignedreds:0', ' <*>', 'completedreds:0', ' <*>', ' <*>', ' <*>', ' <*>']",E105
121,2015-10-18,"18:01:57,072",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved 04DN8IQ.fareast.corp.microsoft.com to /default-rack,"['resolved', ' <*>', 'to', '/default-rack']",E44
122,2015-10-18,"18:01:57,104",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-jar file on the remote FS is hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar,"['the', 'job-jar', 'file', 'on', 'the', 'remote', 'fs', 'is', 'hdfs://msra-sa-41:9000/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.jar']",E99
123,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,The job-conf file on the remote FS is /tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml,"['the', 'job-conf', 'file', 'on', 'the', 'remote', 'fs', 'is', '/tmp/hadoop-yarn/staging/msrabi/.staging/job_1445144423722_0020/job.xml']",E100
124,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Adding #0 tokens and #1 secret keys for NM use for launching container,"['adding', '#0', 'tokens', 'and', '#1', 'secret', 'keys', 'for', 'nm', 'use', 'for', 'launching', 'container']",E106
125,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Size of containertokens_dob is 1,"['size', 'of', 'containertokens_dob', 'is', '1']",E9
126,2015-10-18,"18:01:57,119",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,Putting shuffle token in serviceData,"['putting', 'shuffle', 'token', 'in', 'servicedata']",E10
127,2015-10-18,"18:01:57,260",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,"[' <*>', 'taskattempt', 'transitioned', 'from', 'unassigned', 'to', 'assigned']",E58
128,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000002 taskAttempt attempt_1445144423722_0020_m_000000_0,"['processing', 'the', 'event', 'eventtype:', 'container_remote_launch', 'for', 'container', ' <*>', 'taskattempt', ' <*>']",E78
129,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000000_0,"['launching', ' <*>']",E94
130,2015-10-18,"18:01:57,291",INFO,ContainerLauncher #0,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : 04DN8IQ.fareast.corp.microsoft.com:54883,"['opening', 'proxy', ':', ' <*>']",E47
131,2015-10-18,"18:01:57,447",INFO,ContainerLauncher #0,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000000_0 : 13562,"['shuffle', 'port', 'returned', 'by', 'containermanager', 'for', ' <*>', ':', '13562']",E101
132,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000000_0] using containerId: [container_1445144423722_0020_01_000002 on NM: [04DN8IQ.fareast.corp.microsoft.com:54883],"['taskattempt:', ' <*>', 'using', 'containerid:', ' <*>', 'on', 'nm:', ' <*>']",E85
133,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000000_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,"[' <*>', 'taskattempt', 'transitioned', 'from', 'assigned', 'to', 'running']",E59
134,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000000,"['attempt_start', ' <*>']",E95
135,2015-10-18,"18:01:57,447",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000000 Task Transitioned from SCHEDULED to RUNNING,"[' <*>', 'task', 'transitioned', 'from', 'scheduled', 'to', 'running']",E60
136,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:7168, vCores:-20> knownNMs=4","['getresources()', 'for', 'application_1445144423722_0020:', 'ask', ' <*>', 'release', ' <*>', 'newcontainers', ' <*>', 'finishedcontainers', ' <*>', 'resourcelimit', ' <*>', ' <*>', 'knownnms', '4']",E108
137,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:7168, vCores:-20>","['recalculating', 'schedule', 'headroom', ' <*>', ' <*>']",E7
138,2015-10-18,"18:01:57,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"['reduce', 'slow', 'start', 'threshold', 'not', 'met.', 'completedmapsforreduceslowstart', '1']",E84
139,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,"['got', 'allocated', 'containers', ' <*>']",E46
140,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,"['resolved', ' <*>', 'to', '/default-rack']",E44
141,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000003 to attempt_1445144423722_0020_m_000001_0,"['assigned', 'container', ' <*>', 'to', ' <*>']",E8
142,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:5120, vCores:-22>","['recalculating', 'schedule', 'headroom', ' <*>', ' <*>']",E7
143,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"['reduce', 'slow', 'start', 'threshold', 'not', 'met.', 'completedmapsforreduceslowstart', '1']",E84
144,2015-10-18,"18:01:58,916",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:8 ScheduledReds:0 AssignedMaps:2 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:2 ContRel:0 HostLocal:0 RackLocal:2,"['after', 'scheduling:', ' <*>', ' <*>', ' <*>', ' <*>', 'assignedreds:0', ' <*>', 'completedreds:0', ' <*>', ' <*>', ' <*>', ' <*>']",E105
145,2015-10-18,"18:01:58,916",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,"['resolved', ' <*>', 'to', '/default-rack']",E44
146,2015-10-18,"18:01:58,916",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,"[' <*>', 'taskattempt', 'transitioned', 'from', 'unassigned', 'to', 'assigned']",E58
147,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000003 taskAttempt attempt_1445144423722_0020_m_000001_0,"['processing', 'the', 'event', 'eventtype:', 'container_remote_launch', 'for', 'container', ' <*>', 'taskattempt', ' <*>']",E78
148,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000001_0,"['launching', ' <*>']",E94
149,2015-10-18,"18:01:58,916",INFO,ContainerLauncher #1,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368,"['opening', 'proxy', ':', ' <*>']",E47
150,2015-10-18,"18:01:58,963",INFO,ContainerLauncher #1,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000001_0 : 13562,"['shuffle', 'port', 'returned', 'by', 'containermanager', 'for', ' <*>', ':', '13562']",E101
151,2015-10-18,"18:01:58,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000001_0] using containerId: [container_1445144423722_0020_01_000003 on NM: [MININT-FNANLI5.fareast.corp.microsoft.com:52368],"['taskattempt:', ' <*>', 'using', 'containerid:', ' <*>', 'on', 'nm:', ' <*>']",E85
152,2015-10-18,"18:01:58,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000001_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,"[' <*>', 'taskattempt', 'transitioned', 'from', 'assigned', 'to', 'running']",E59
153,2015-10-18,"18:01:58,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000001,"['attempt_start', ' <*>']",E95
154,2015-10-18,"18:01:58,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskImpl,task_1445144423722_0020_m_000001 Task Transitioned from SCHEDULED to RUNNING,"[' <*>', 'task', 'transitioned', 'from', 'scheduled', 'to', 'running']",E60
155,2015-10-18,"18:01:59,948",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,"getResources() for application_1445144423722_0020: ask=4 release= 0 newContainers=0 finishedContainers=0 resourcelimit=<memory:4096, vCores:-23> knownNMs=4","['getresources()', 'for', 'application_1445144423722_0020:', 'ask', ' <*>', 'release', ' <*>', 'newcontainers', ' <*>', 'finishedcontainers', ' <*>', 'resourcelimit', ' <*>', ' <*>', 'knownnms', '4']",E108
156,2015-10-18,"18:01:59,948",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:4096, vCores:-23>","['recalculating', 'schedule', 'headroom', ' <*>', ' <*>']",E7
157,2015-10-18,"18:01:59,948",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"['reduce', 'slow', 'start', 'threshold', 'not', 'met.', 'completedmapsforreduceslowstart', '1']",E84
158,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Got allocated containers 1,"['got', 'allocated', 'containers', ' <*>']",E46
159,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,"['resolved', ' <*>', 'to', '/default-rack']",E44
160,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Assigned container container_1445144423722_0020_01_000004 to attempt_1445144423722_0020_m_000002_0,"['assigned', 'container', ' <*>', 'to', ' <*>']",E8
161,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"Recalculating schedule, headroom=<memory:3072, vCores:-24>","['recalculating', 'schedule', 'headroom', ' <*>', ' <*>']",E7
162,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,Reduce slow start threshold not met. completedMapsForReduceSlowstart 1,"['reduce', 'slow', 'start', 'threshold', 'not', 'met.', 'completedmapsforreduceslowstart', '1']",E84
163,2015-10-18,"18:02:00,963",INFO,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,After Scheduling: PendingReds:1 ScheduledMaps:7 ScheduledReds:0 AssignedMaps:3 AssignedReds:0 CompletedMaps:0 CompletedReds:0 ContAlloc:3 ContRel:0 HostLocal:0 RackLocal:3,"['after', 'scheduling:', ' <*>', ' <*>', ' <*>', ' <*>', 'assignedreds:0', ' <*>', 'completedreds:0', ' <*>', ' <*>', ' <*>', ' <*>']",E105
164,2015-10-18,"18:02:00,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.yarn.util.RackResolver,Resolved MININT-FNANLI5.fareast.corp.microsoft.com to /default-rack,"['resolved', ' <*>', 'to', '/default-rack']",E44
165,2015-10-18,"18:02:00,963",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from UNASSIGNED to ASSIGNED,"[' <*>', 'taskattempt', 'transitioned', 'from', 'unassigned', 'to', 'assigned']",E58
166,2015-10-18,"18:02:00,979",INFO,ContainerLauncher #2,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Processing the event EventType: CONTAINER_REMOTE_LAUNCH for container container_1445144423722_0020_01_000004 taskAttempt attempt_1445144423722_0020_m_000002_0,"['processing', 'the', 'event', 'eventtype:', 'container_remote_launch', 'for', 'container', ' <*>', 'taskattempt', ' <*>']",E78
167,2015-10-18,"18:02:00,979",INFO,ContainerLauncher #2,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Launching attempt_1445144423722_0020_m_000002_0,"['launching', ' <*>']",E94
168,2015-10-18,"18:02:00,979",INFO,ContainerLauncher #2,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,Opening proxy : MININT-FNANLI5.fareast.corp.microsoft.com:52368,"['opening', 'proxy', ':', ' <*>']",E47
169,2015-10-18,"18:02:01,041",INFO,ContainerLauncher #2,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Shuffle port returned by ContainerManager for attempt_1445144423722_0020_m_000002_0 : 13562,"['shuffle', 'port', 'returned', 'by', 'containermanager', 'for', ' <*>', ':', '13562']",E101
170,2015-10-18,"18:02:01,041",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,TaskAttempt: [attempt_1445144423722_0020_m_000002_0] using containerId: [container_1445144423722_0020_01_000004 on NM: [MININT-FNANLI5.fareast.corp.microsoft.com:52368],"['taskattempt:', ' <*>', 'using', 'containerid:', ' <*>', 'on', 'nm:', ' <*>']",E85
171,2015-10-18,"18:02:01,041",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.job.impl.TaskAttemptImpl,attempt_1445144423722_0020_m_000002_0 TaskAttempt Transitioned from ASSIGNED to RUNNING,"[' <*>', 'taskattempt', 'transitioned', 'from', 'assigned', 'to', 'running']",E59
172,2015-10-18,"18:02:01,041",INFO,AsyncDispatcher event handler,org.apache.hadoop.mapreduce.v2.app.speculate.DefaultSpeculator,ATTEMPT_START task_1445144423722_0020_m_000002,"['attempt_start', ' <*>']",E95
