LineId,Time,Level,Content,template,template_num
156,Sun Dec 04 06:02:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
157,Sun Dec 04 06:02:07 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
158,Sun Dec 04 06:06:00 2005,notice,jk2_init() Found child 32388 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
159,Sun Dec 04 06:06:00 2005,notice,jk2_init() Found child 32387 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
160,Sun Dec 04 06:06:00 2005,notice,jk2_init() Found child 32386 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
161,Sun Dec 04 06:06:10 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
162,Sun Dec 04 06:06:11 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
163,Sun Dec 04 06:06:12 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
164,Sun Dec 04 06:06:12 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
165,Sun Dec 04 06:06:20 2005,notice,jk2_init() Found child 32389 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
166,Sun Dec 04 06:06:24 2005,notice,jk2_init() Found child 32391 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
167,Sun Dec 04 06:06:24 2005,notice,jk2_init() Found child 32390 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
168,Sun Dec 04 06:06:24 2005,notice,jk2_init() Found child 32392 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
169,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
170,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
171,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
172,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
173,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
174,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
175,Sun Dec 04 06:06:26 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
176,Sun Dec 04 06:06:26 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
177,Sun Dec 04 06:11:11 2005,notice,jk2_init() Found child 32410 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
178,Sun Dec 04 06:11:11 2005,notice,jk2_init() Found child 32411 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
179,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32423 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
180,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32422 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
181,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32419 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
182,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32421 in scoreboard slot 11,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
183,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32420 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
184,Sun Dec 04 06:12:31 2005,notice,jk2_init() Found child 32424 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
185,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
186,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
187,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
188,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
189,Sun Dec 04 06:12:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
190,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
191,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
192,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
193,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
194,Sun Dec 04 06:12:40 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
195,Sun Dec 04 06:12:59 2005,notice,jk2_init() Found child 32425 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
196,Sun Dec 04 06:13:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
197,Sun Dec 04 06:13:01 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
198,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32432 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
199,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32434 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
200,Sun Dec 04 06:16:10 2005,notice,jk2_init() Found child 32433 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
201,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
202,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
203,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
204,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
205,Sun Dec 04 06:16:21 2005,notice,jk2_init() Found child 32435 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
206,Sun Dec 04 06:16:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
207,Sun Dec 04 06:16:23 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
208,Sun Dec 04 06:16:37 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
209,Sun Dec 04 06:16:39 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
210,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found child 32436 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
211,Sun Dec 04 06:16:51 2005,notice,jk2_init() Found child 32437 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
212,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
213,Sun Dec 04 06:17:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
214,Sun Dec 04 06:17:05 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
215,Sun Dec 04 06:17:06 2005,notice,jk2_init() Found child 32438 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
216,Sun Dec 04 06:17:18 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
217,Sun Dec 04 06:17:24 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
218,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32440 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
219,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32439 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
220,Sun Dec 04 06:17:23 2005,notice,jk2_init() Found child 32441 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
221,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
222,Sun Dec 04 06:17:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
223,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
224,Sun Dec 04 06:17:35 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
225,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32442 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
226,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32443 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
227,Sun Dec 04 06:17:55 2005,notice,jk2_init() Found child 32444 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
228,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
229,Sun Dec 04 06:18:08 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
230,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
231,Sun Dec 04 06:18:11 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
232,Sun Dec 04 06:18:12 2005,notice,jk2_init() Found child 32445 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
233,Sun Dec 04 06:18:23 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
234,Sun Dec 04 06:18:31 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
235,Sun Dec 04 06:18:41 2005,notice,jk2_init() Found child 32447 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
236,Sun Dec 04 06:18:39 2005,notice,jk2_init() Found child 32446 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
237,Sun Dec 04 06:18:40 2005,notice,jk2_init() Found child 32448 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
238,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
239,Sun Dec 04 06:18:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
240,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
241,Sun Dec 04 06:18:55 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
242,Sun Dec 04 06:19:05 2005,notice,jk2_init() Found child 32449 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
243,Sun Dec 04 06:19:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
244,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32450 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
245,Sun Dec 04 06:19:18 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
246,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32452 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
247,Sun Dec 04 06:19:19 2005,notice,jk2_init() Found child 32451 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
248,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
249,Sun Dec 04 06:19:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
250,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
251,Sun Dec 04 06:19:34 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
252,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32454 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
253,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32453 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
254,Sun Dec 04 06:19:56 2005,notice,jk2_init() Found child 32455 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
255,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32467 in scoreboard slot 9,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
256,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32464 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
257,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32465 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
258,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32466 in scoreboard slot 11,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
259,Sun Dec 04 06:20:30 2005,notice,jk2_init() Found child 32457 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
260,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
261,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
262,Sun Dec 04 06:20:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
263,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
264,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
265,Sun Dec 04 06:20:46 2005,error,mod_jk child workerEnv in error state 8,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
266,Sun Dec 04 06:22:18 2005,notice,jk2_init() Found child 32475 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
267,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32478 in scoreboard slot 11,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
268,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32477 in scoreboard slot 10,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
269,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32479 in scoreboard slot 6,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
270,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32480 in scoreboard slot 8,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
271,Sun Dec 04 06:22:48 2005,notice,jk2_init() Found child 32476 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
272,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
273,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
274,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
275,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
276,Sun Dec 04 06:22:53 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
277,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
278,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
279,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 6,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
280,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 7,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
281,Sun Dec 04 06:22:55 2005,error,mod_jk child workerEnv in error state 8,"['mod_jk', 'child', 'workerenv', 'in', 'error', 'state', ' <*>']",E1
282,Sun Dec 04 06:23:12 2005,notice,jk2_init() Found child 32483 in scoreboard slot 7,"['jk2_init()', 'found', 'child', ' <*>', 'in', 'scoreboard', 'slot', ' <*>']",E3
283,Sun Dec 04 06:23:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,"['workerenv.init()', 'ok', '/etc/httpd/conf/workers2.properties']",E0
